Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,25,Agricultural Bank of China,Banking,China,49391.0,9520.0,1298220.0,134025.0
2012,19,Agricultural Bank of China,Banking,China,62429.0,14394.1,1563946.0,154813.0
2013,8,Agricultural Bank of China,Banking,China,102998.0,22996.0,2124193.0,150844.0
2014,3,Agricultural Bank of China,Banking,China,136446.0,27022.7,2405408.0,141105.0
2015,3,Agricultural Bank of China,Banking,China,129221.0,29124.5,2574815.0,189879.0
2016,3,Agricultural Bank of China,Banking,China,131888.0,28808.7,2739835.0,152736.0
2017,6,Agricultural Bank of China,Banking,China,115698.0,27797.5,2816039.0,149229.0
2018,5,Agricultural Bank of China,Banking,China,129345.0,29638.7,3439314.0,184125.0
2019,4,Agricultural Bank of China,Banking,China,137456.0,30894.0,3293105.0,197045.0
2020,5,Agricultural Bank of China,Banking,China,148692.0,30911.6,3697451.0,147174.0
2021,9,Agricultural Bank of China,Banking,China,153920.0,31300.2,4159920.0,140084.0
2022,8,Agricultural Bank of China,Banking,China,181420.0,37378.5,4561048.0,133385.0
