Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1182,Novatek,Oil & Gas Operations,Russia,1850.0,530,3190.0,23080.0
2009,1177,Novatek,Oil & Gas Operations,Russia,2520.0,760,4240.0,6610.0
2010,1040,Novatek,Oil & Gas Operations,Russia,2600.0,750,4580.0,17040.0
2011,776,Novatek,Oil & Gas Operations,Russia,3812.0,1325.4,9296.0,36994.0
2012,604,Novatek,Oil & Gas Operations,Russia,5436.0,3715.3,11916.0,43218.0
2013,578,Novatek,Oil & Gas Operations,Russia,6903.0,2273.0,15126.0,31297.0
2014,481,Novatek,Oil & Gas Operations,Russia,9356.0,3448.2,18198.0,30465.0
2015,748,Novatek,Oil & Gas Operations,Russia,9263.0,964.9,11685.0,26293.0
2016,690,Novatek,Oil & Gas Operations,Russia,7754.0,1213.7,12105.0,27781.0
2017,542,Novatek,Oil & Gas Operations,Russia,8012.0,3847.9,15841.0,38983.0
2018,551,Novatek,Oil & Gas Operations,Russia,10490.0,2219.7,18922.0,37876.0
2019,500,Novatek,Oil & Gas Operations,Russia,13175.0,2606.0,17534.0,52684.0
2020,316,Novatek,Oil & Gas Operations,Russia,13171.0,13375.8,32486.0,42587.0
2021,530,Novatek,Oil & Gas Operations,Russia,9646.0,937.5,27934.0,58417.0
2022,414,Novatek,Oil & Gas Operations,Russia,15403.0,5874.3,32766.0,38072.0
