Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,301,Costco Wholesale,Retailing,United States,67910.0,1190,21000.0,26920.0
2009,257,Costco Wholesale,Retailing,United States,72950.0,1200,21000.0,18340.0
2010,219,Costco Wholesale,Retailing,United States,74230.0,1150,23370.0,27080.0
2011,246,Costco Wholesale,Retailing,United States,82019.0,1398.0,25716.0,31670.0
2012,238,Costco Wholesale,Retailing,United States,93396.0,1516.0,27511.0,39335.0
2013,211,Costco Wholesale,Retailing,United States,103128.0,1958.0,29089.0,44242.0
2014,217,Costco Wholesale,Retailing,United States,107893.0,1964.0,31566.0,49205.0
2015,200,Costco Wholesale,Retailing,United States,115637.0,2264.0,33600.0,67096.0
2016,192,Costco Wholesale,Retailing,United States,117269.0,2309.0,32388.0,65820.0
2017,179,Costco Wholesale,Retailing,United States,121194.0,2384.0,35630.0,74892.0
2018,189,Costco Wholesale,Retailing,United States,135964.0,2960.0,38703.0,85903.0
2019,173,Costco Wholesale,Retailing,United States,147237.0,3449.0,42799.0,108127.0
2020,142,Costco Wholesale,Retailing,United States,158350.0,3778.0,48782.0,133799.0
2021,108,Costco Wholesale,Retailing,United States,178626.0,4344.0,54918.0,164056.0
2022,123,Costco Wholesale,Retailing,United States,210219.0,5513.0,63078.0,253391.0
