Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,782,GFNorte,Banking,Mexico,5170.0,620,26350.0,8090.0
2009,950,GFNorte,Banking,Mexico,4340.0,510,41630.0,2150.0
2010,714,GFNorte,Banking,Mexico,4280.0,450,43330.0,7610.0
2011,785,GFNorte,Banking,Mexico,4381.0,542.6,47772.0,8961.0
2012,633,GFNorte,Banking,Mexico,6756.0,687.4,59533.0,10334.0
2013,491,GFNorte,Banking,Mexico,7651.0,846.2,70581.0,18457.0
2014,469,GFNorte,Banking,Mexico,8442.0,1058.1,76871.0,18228.0
2015,519,GFNorte,Banking,Mexico,8093.0,1144.3,74491.0,16884.0
2016,531,GFNorte,Banking,Mexico,6928.0,1077.4,69731.0,15182.0
2017,591,GFNorte,Banking,Mexico,6413.0,1019.9,61894.0,16241.0
2018,548,GFNorte,Banking,Mexico,9140.0,1358.4,76210.0,16128.0
