Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,304,CIC Group,Banking,France,17110.0,1680,282480.0,11320.0
2009,347,CIC Group,Banking,France,21560.0,1660,366500.0,3210.0
2010,323,CIC Group,Banking,France,21500.0,1120,351150.0,6400.0
2011,409,CIC Group,Banking,France,16658.0,1149.2,337037.0,7946.0
2012,471,CIC Group,Banking,France,16082.0,1495.8,323674.0,5439.0
2013,572,CIC Group,Banking,France,15510.0,773.0,302335.0,5768.0
2014,538,CIC Group,Banking,France,9705.0,1122.0,320951.0,8504.0
2015,509,CIC Group,Banking,France,14445.0,1480.3,297284.0,7943.0
2016,499,CIC Group,Banking,France,12331.0,1232.0,275894.0,7393.0
2017,525,CIC Group,Banking,France,11712.0,1301.2,304789.0,7882.0
