Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,32,Deutsche Bank,Diversified Financials,Germany,95500.0,7450,1485580.0,56270.0
2009,48,Deutsche Bank,Diversified Financials,Germany,124780.0,9470,2946880.0,14400.0
2010,43,Deutsche Bank,Banking,Germany,62980.0,6930,2150600.0,39750.0
2011,62,Deutsche Bank,Banking,Germany,61223.0,3099.0,2556520.0,59594.0
2012,52,Deutsche Bank,Banking,Germany,65700.0,5364.1,2809429.0,47342.0
2013,301,Deutsche Bank,Banking,Germany,54960.0,384.0,2652604.0,41258.0
2014,167,Deutsche Bank,Banking,Germany,61093.0,884.2,2220428.0,46465.0
2015,114,Deutsche Bank,Banking,Germany,56366.0,2207.2,2067616.0,49717.0
2016,448,Deutsche Bank,Banking,Germany,48312.0,-7532.9,1779716.0,26385.0
2017,441,Deutsche Bank,Banking,Germany,44283.0,-1856.2,1686579.0,34005.0
2018,495,Deutsche Bank,Banking,Germany,44563.0,-1415.2,1817435.0,28724.0
2019,547,Deutsche Bank,Banking,Germany,42269.0,314.0,1541123.0,18074.0
2020,542,Deutsche Bank,Banking,Germany,37747.0,-6137.2,1636222.0,15328.0
2021,310,Deutsche Bank,Banking,Germany,35446.0,566.6,1621521.0,25836.0
2022,231,Deutsche Bank,Banking,Germany,36697.0,2657.1,1505645.0,24543.0
