Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1665,Hyakujushi Bank,Banking,Japan,600.0,120,30980.0,1530.0
2009,1650,Hyakujushi Bank,Banking,Japan,780.0,110,36980.0,1470.0
2010,1684,Hyakujushi Bank,Banking,Japan,760.0,-20,38580.0,1170.0
2011,1704,Hyakujushi Bank,Banking,Japan,758.0,57.5,41077.0,1152.0
2012,1692,Hyakujushi Bank,Banking,Japan,821.0,62.7,46445.0,1482.0
2013,1719,Hyakujushi Bank,Banking,Japan,918.0,70.2,48729.0,1172.0
2014,1788,Hyakujushi Bank,Banking,Japan,686.0,113.1,40972.0,1052.0
2015,1798,Hyakujushi Bank,Banking,Japan,613.0,90.7,38257.0,1004.0
2016,1794,Hyakujushi Bank,Banking,Japan,563.0,89.3,39336.0,941.0
2017,1781,Hyakujushi Bank,Banking,Japan,728.0,83.2,42934.0,961.0
2018,1808,Hyakujushi Bank,Banking,Japan,643.0,78.5,43117.0,990.0
2019,1827,Hyakujushi Bank,Banking,Japan,646.0,61.0,44217.0,602.0
2020,1897,Hyakujushi Bank,Banking,Japan,628.0,54.6,46158.0,531.0
2021,1937,Hyakujushi Bank,Banking,Japan,612.0,37.9,51288.0,427.0
2022,1939,Hyakujushi Bank,Banking,Japan,652.0,94.6,49455.0,383.0
