Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,811,Yamaha Motor,Consumer Durables,Japan,15700.0,640,11050.0,5820.0
2009,1123,Yamaha Motor,Consumer Durables,Japan,17670.0,20,12550.0,2480.0
2010,1313,Yamaha Motor,Consumer Durables,Japan,12410.0,-2330,10540.0,3840.0
2011,1117,Yamaha Motor,Consumer Durables,Japan,15944.0,225.5,12063.0,5867.0
2012,1126,Yamaha Motor,Consumer Durables,Japan,16577.0,350.2,11703.0,4842.0
2013,1472,Yamaha Motor,Consumer Durables,Japan,13924.0,86.3,11130.0,4897.0
2014,1201,Yamaha Motor,Consumer Durables,Japan,14448.0,451.3,10909.0,5441.0
2015,969,Yamaha Motor,Consumer Durables,Japan,14371.0,646.7,10927.0,8674.0
2016,1122,Yamaha Motor,Consumer Durables,Japan,13343.0,495.8,10850.0,6347.0
2017,1049,Yamaha Motor,Consumer Durables,Japan,13831.0,581.2,11307.0,7960.0
2018,921,Yamaha Motor,Consumer Durables,Japan,15245.0,922.6,13189.0,10872.0
2019,1044,Yamaha Motor,Consumer Durables,Japan,15149.0,845.0,13065.0,7591.0
2020,1198,Yamaha Motor,Consumer Durables,Japan,15272.0,694.8,14105.0,4585.0
2021,1215,Yamaha Motor,Consumer Durables,Japan,13780.0,497.1,15893.0,9130.0
2022,1158,Yamaha Motor,Consumer Durables,Japan,16496.0,1416.0,15917.0,7398.0
