Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1007,CA,IT Software & Services,United States,4200.0,410,10140.0,11750.0
2009,811,CA,IT Software & Services,United States,4320.0,690,10890.0,8790.0
2010,759,CA,IT Software & Services,United States,4290.0,740,11390.0,11870.0
2011,888,CA,IT Software & Services,United States,4469.0,739.0,11891.0,11772.0
2012,901,CA,IT Software & Services,United States,4754.0,928.0,11791.0,13224.0
2013,993,CA,IT Software & Services,United States,4680.0,924.0,11558.0,11599.0
2014,998,CA,IT Software & Services,United States,4582.0,1038.0,11777.0,14145.0
2015,1185,CA,IT Software & Services,United States,4347.0,777.0,10915.0,14342.0
2016,1190,CA,IT Software & Services,United States,4039.0,752.0,10857.0,12578.0
2017,1227,CA,IT Software & Services,United States,4033.0,781.0,11022.0,13325.0
2018,1514,CA,IT Software & Services,United States,4235.0,471.0,13060.0,14715.0
