Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,479,Sandvik,Capital Goods,Sweden,13350.0,1410,13220.0,20280.0
2009,567,Sandvik,Capital Goods,Sweden,11900.0,960,13050.0,6400.0
2010,896,Sandvik,Capital Goods,Sweden,10050.0,-370,12830.0,12910.0
2011,515,Sandvik,Capital Goods,Sweden,12309.0,987.9,13387.0,21860.0
2012,578,Sandvik,Capital Goods,Sweden,13639.0,797.0,14403.0,18992.0
2013,505,Sandvik,Capital Goods,Sweden,15159.0,1247.0,15995.0,20545.0
2014,649,Sandvik,Capital Goods,Sweden,13404.0,769.5,14617.0,17951.0
2015,760,Sandvik,Capital Goods,Sweden,12937.0,875.4,13581.0,13914.0
2016,1116,Sandvik,Capital Goods,Sweden,10480.0,266.4,12112.0,13394.0
2017,882,Sandvik,Capital Goods,Sweden,9525.0,643.2,11477.0,18511.0
2018,727,Sandvik,Capital Goods,Sweden,11127.0,1661.2,13447.0,23013.0
2019,725,Sandvik,Capital Goods,Sweden,11502.0,1461.0,13349.0,23698.0
2020,868,Sandvik,Capital Goods,Sweden,10625.0,758.6,12548.0,19431.0
2021,745,Sandvik,Capital Goods,Sweden,9387.0,949.0,14506.0,36168.0
2022,760,Sandvik,Capital Goods,Sweden,11609.0,1756.0,17855.0,26555.0
