Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,542,Singapore Airlines,Transportation,Singapore,9550.0,1400,17130.0,13050.0
2009,454,Singapore Airlines,Transportation,Singapore,11570.0,1490,19240.0,7790.0
2010,501,Singapore Airlines,Transportation,Singapore,10510.0,700,16330.0,12620.0
2011,945,Singapore Airlines,Airline,Singapore,9083.0,154.2,16083.0,12860.0
2012,632,Singapore Airlines,Airline,Singapore,11518.0,866.0,19472.0,10345.0
2013,972,Singapore Airlines,Airline,Singapore,11811.0,267.0,17531.0,10027.0
2014,968,Singapore Airlines,Airline,Singapore,12213.0,320.3,17943.0,9769.0
2015,1079,Singapore Airlines,Airline,Singapore,12087.0,280.4,17745.0,10338.0
2016,895,Singapore Airlines,Airline,Singapore,11197.0,450.3,16821.0,10020.0
2017,992,Singapore Airlines,Airline,Singapore,10762.0,524.0,17041.0,8412.0
2018,1119,Singapore Airlines,Airline,Singapore,11234.0,414.9,20085.0,9874.0
2019,1078,Singapore Airlines,Transportation,Singapore,12055.0,491.0,20184.0,8599.0
2020,1155,Singapore Airlines,Transportation,Singapore,12366.0,530.0,24273.0,5144.0
2021,1257,Singapore Airlines,Transportation,Singapore,11645.0,-154.5,23677.0,12004.0
2022,1679,Singapore Airlines,Transportation,Singapore,3735.0,-1223.2,32680.0,11957.0
