Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,324,Garanti Bank,Banking,Turkey,8547.0,2223.2,88060.0,20060.0
2012,359,Garanti Bank,Banking,Turkey,9240.0,1988.8,86743.0,16104.0
2013,341,Garanti Bank,Banking,Turkey,9813.0,1886.0,99194.0,22037.0
2014,414,Garanti Bank,Banking,Turkey,9528.0,1873.8,101343.0,14926.0
2015,449,Garanti Bank,Banking,Turkey,9549.0,1664.5,104036.0,14669.0
2016,482,Garanti Bank,Banking,Turkey,8269.0,1383.4,94236.0,12499.0
2017,523,Garanti Bank,Banking,Turkey,9190.0,1656.5,88096.0,10192.0
2018,647,Garanti Bank,Banking,Turkey,9507.0,1655.7,92869.0,8957.0
2019,777,Garanti Bank,Banking,Turkey,10254.0,1378.0,74545.0,6144.0
2020,799,Garanti Bank,Banking,Turkey,9919.0,1077.7,72912.0,5012.0
2021,871,Garanti Bank,Banking,Turkey,7222.0,947.0,72920.0,3789.0
