Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,571,Abertis,Transportation,Spain,5280.0,1000,30410.0,20290.0
2009,562,Abertis,Transportation,Spain,5120.0,860,30890.0,9380.0
2010,505,Abertis,Transportation,Spain,5490.0,690,35310.0,13270.0
2011,602,Abertis,Transportation,Spain,5305.0,885.7,32860.0,14428.0
2012,713,Abertis,Transportation,Spain,4936.0,932.8,28654.0,13229.0
2013,628,Abertis,Transportation,Spain,5208.0,1351.5,37239.0,14282.0
2014,615,Abertis,Transportation,Spain,6179.0,818.9,38767.0,19746.0
2015,696,Abertis,Transportation,Spain,6366.0,869.0,33601.0,16774.0
2016,1144,Abertis,Transportation,Spain,4854.0,-916.3,27960.0,15032.0
2017,751,Abertis,Transportation,Spain,5264.0,880.1,32893.0,15962.0
2018,766,Abertis,Transportation,Spain,5922.0,1012.2,35821.0,19870.0
