Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1782,Hyundai Marine & Fire,Insurance,South Korea,7037.0,145.6,12181.0,2577.0
2013,1354,Hyundai Marine & Fire,Insurance,South Korea,8077.0,363.4,15963.0,2335.0
2014,1404,Hyundai Marine & Fire,Insurance,South Korea,10003.0,254.1,21925.0,2548.0
2015,1335,Hyundai Marine & Fire,Insurance,South Korea,10986.0,223.2,26174.0,1842.0
2016,1304,Hyundai Marine & Fire,Insurance,South Korea,10978.0,187.6,26956.0,2574.0
2017,1136,Hyundai Marine & Fire,Insurance,South Korea,10941.0,353.3,29786.0,2414.0
2018,1137,Hyundai Marine & Fire,Insurance,South Korea,11673.0,411.0,36875.0,3182.0
2019,1273,Hyundai Marine & Fire,Insurance,South Korea,11962.0,336.0,38669.0,2703.0
2020,1285,Hyundai Marine & Fire,Insurance,South Korea,11908.0,214.2,39187.0,1708.0
2021,1258,Hyundai Marine & Fire,Insurance,South Korea,12278.0,266.8,44338.0,1690.0
2022,1323,Hyundai Marine & Fire,Insurance,South Korea,13131.0,362.8,43416.0,2123.0
